Brand,Product,Technology,Announced,Status,Dimension,Weight,SIM,USB,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Jack,Bluetooth,GPS,NFC,Radio,Charging,Wlan,Sensor,Price,
Lenovo,Vibe A,GSM / HSPA,"2016, July. Released 2016, July",Discontinued,124.5 x 64 x 10.6 mm (4.90 x 2.52 x 0.42 in),132 g (4.66 oz),"Dual SIM (Mini-SIM, dual stand-by)",microUSB 2.0,"4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 5.1 (Lollipop),Spreadtrum SC7731G,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),4GB 512MB RAM,Yes,"2.1, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,About 50 EUR,
Lenovo,C2 Power,GSM / HSPA / LTE,"2016, September. Released 2016, November",Discontinued,9.6 mm thickness,155.6 g (5.50 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.0, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 170 EUR,
Lenovo,C2,GSM / HSPA / LTE,"2016, September. Released 2016, November",Discontinued,9.6 mm thickness,155.6 g (5.50 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.0, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 170 EUR,
Lenovo,Phab2 Plus,GSM / HSPA / LTE,"2016, June. Released 2016, June",Discontinued,173.9 x 88.3 x 9.6 mm (6.85 x 3.48 x 0.38 in),218 g (7.69 oz),"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",microUSB 2.0,"6.4 inches, 112.9 cm2 (~73.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~344 ppi density)",Android 6.0 (Marshmallow),Mediatek MT8783,Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,microSDXC (uses shared SIM slot),32GB 3GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",About 250 EUR,
Lenovo,Phab2,GSM / HSPA / LTE,"2016, June. Released 2016, June",Discontinued,175 x 89.5 x 9.6 mm (6.89 x 3.52 x 0.38 in),225 g (7.94 oz),"Hybrid Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"6.4 inches, 112.9 cm2 (~72.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~229 ppi density)",Android 6.0 (Marshmallow),Mediatek MT8735,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),32GB 3GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 a/b/g/n, hotspot","Accelerometer, gyro, proximity, compass",About 230 EUR,
Lenovo,Phab2 Pro,GSM / HSPA / LTE,"2016, June. Released 2016, November",Discontinued,179.8 x 88.6 x 10.7 mm (7.08 x 3.49 x 0.42 in),259 g (9.14 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"6.4 inches, 112.9 cm2 (~70.9% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~459 ppi density)",Android 6.0 (Marshmallow),Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (uses shared SIM slot),64GB 4GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,FM radio,"Fast charging 18W
Quick Charge3.0","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",About 350 EUR,
Lenovo,ZUK Z2,GSM / CDMA / HSPA / LTE,"2016, May. Released 2016, June",Discontinued,141.7 x 68.9 x 8.5 mm (5.58 x 2.71 x 0.33 in),149 g (5.26 oz),"Dual SIM (Nano-SIM, dual stand-by)",USB Type-C 2.0,"5.0 inches, 68.9 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo), ZUI 2.5",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,No,"32GB 3GB RAM, 64GB 4GB RAM",Yes,"4.1, A2DP, LE, EDR","Yes, with A-GPS, GLONASS, BDS",No,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",About 220 EUR,
Lenovo,Vibe C,GSM / HSPA / LTE,"2016, May. Released 2016, May",Discontinued,143.5 x 71.8 x 9 mm (5.65 x 2.83 x 0.35 in),166 g (5.86 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.1.1 (Lollipop),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDHC (dedicated slot),8GB 1GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,About 90 EUR,
Lenovo,ZUK Z2 Pro,GSM / CDMA / HSPA / LTE,"2016, April. Released 2016, June",Discontinued,145.4 x 70.5 x 7.5 mm (5.72 x 2.78 x 0.30 in),145 g (5.11 oz),"Dual SIM (Nano-SIM, dual stand-by)",USB Type-C 3.1,"5.2 inches, 74.5 cm2 (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat), ZUI 2.5",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,No,"64GB 4GB RAM, 128GB 6GB RAM",Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",No,No,"Fast charging 18W
Quick Charge 3.0","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, heart rate, altimeter",About 350 EUR,
Lenovo,Tab3 10,GSM / HSPA,"2016, February. Released 2016, June",Discontinued,247 x 171 x 8.9 mm (9.72 x 6.73 x 0.35 in),509 g (1.12 lb),Micro-SIM,"microUSB 2.0, USB On-The-Go","10.1 inches, 295.8 cm2 (~70.0% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Android 6.0.1 (Marshmallow),Mediatek MT8161 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 3GB RAM",Yes,"4.0, A2DP","Yes, with A-GPS",Yes,FM radio, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot",Accelerometer,About 280 EUR,
Lenovo,Tab3 8,GSM / HSPA / LTE,"2016, February. Released 2016, June",Discontinued,210 x 125 x 8.9 mm (8.27 x 4.92 x 0.35 in),329 g (11.61 oz),Micro-SIM,microUSB 2.0,"8.0 inches, 185.6 cm2 (~70.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 6.0.1 (Marshmallow),Mediatek MT8161 (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),"16GB 1GB RAM, 16GB 2GB RAM",Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,About 120 EUR,
Lenovo,Tab3 7,GSM / HSPA / LTE,"2016, February. Released 2016, April",Discontinued,191 x 100 x 8.8 mm (7.52 x 3.94 x 0.35 in),260 g (9.17 oz),Micro-SIM,microUSB 2.0,"7.0 inches, 137.9 cm2 (~72.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 6.0 (Marshmallow) or 5.0 (Lollipop),Mediatek MT8161 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,About 80 EUR,
Lenovo,Vibe K5 Plus,GSM / HSPA / LTE,"2016, February. Released 2016, April",Discontinued,142 x 71 x 8 mm (5.59 x 2.80 x 0.31 in),142 g (5.01 oz),Dual SIM,"microUSB 2.0, USB On-The-Go","5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 140 EUR,
Lenovo,Vibe K5,GSM / HSPA / LTE,"2016, February. Released 2016, April",Discontinued,142 x 71 x 8 mm (5.59 x 2.80 x 0.31 in),142 g (5.01 oz),Dual SIM,"microUSB 2.0, USB On-The-Go","5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 140 EUR,
Lenovo,A7000 Turbo,GSM / HSPA / LTE,"2016, January. Released 2016, January",Discontinued,152.6 x 76.2 x 8 mm (6.01 x 3.00 x 0.31 in),150 g (5.29 oz),"Dual SIM (Micro-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 5 (Lollipop), Vibe UI 2",Mediatek MT6752 (28 nm),Octa-core 1.7 GHz Cortex-A53,Mali-T760MP2,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity, compass",About 180 EUR,
Lenovo,Vibe P1 Turbo,GSM / HSPA / LTE,"2016, February. Released 2016, February",Discontinued,152.9 x 75.6 x 9.9 mm (6.02 x 2.98 x 0.39 in),189 g (6.67 oz),"Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.5 inches, 83.4 cm2 (~72.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),32GB 3GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,FM radio,"Fast charging 18W
Quick Charge 2.0","Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",About 260 EUR,
Lenovo,K5 Note,GSM / HSPA / LTE,"2016, January. Released 2016, January",Discontinued,152 x 75.7 x 8.5 mm (5.98 x 2.98 x 0.33 in),165 g (5.82 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop),Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM",Yes,"4.1, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",About 190 EUR,
Lenovo,Lemon 3,GSM / HSPA / LTE,"2016, January. Released 2016, January",Discontinued,142 x 71 x 8 mm (5.59 x 2.80 x 0.31 in),142 g (5.01 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.0, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 110 EUR,
Lenovo,Vibe S1 Lite,GSM / HSPA / LTE,"2016, January. Released 2016, May",Discontinued,145 x 71 x 8.6 mm (5.71 x 2.80 x 0.34 in),129 g (4.55 oz),"Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 5.1 (Lollipop),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T760MP2,microSDXC,16GB 2GB RAM,Yes,"4.0, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity, compass",About 210 EUR,
Lenovo,Vibe K4 Note,GSM / HSPA / LTE,"2016, January 05. Released 2016, January 05",Discontinued,153.6 x 76.5 x 9.2 mm (6.05 x 3.01 x 0.36 in),158 g (5.57 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,microSDXC (dedicated slot),"8GB 2GB RAM, 16GB 2GB RAM, 16GB 3GB RAM (A7010 a48), 32GB 2GB RAM",Yes,"4.0, A2DP, LE","Yes, with A-GPS",Yes,"FM radio, recording", ,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",About 190 EUR,
Lenovo,Vibe X3 c78,GSM / HSPA / LTE,"2015, November. Released 2015, December",Discontinued,153.6 x 76.5 x 9.2 mm (6.05 x 3.01 x 0.36 in),-,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,microSDXC (uses shared SIM slot),16GB 2GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,No, ,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, proximity, compass",About 320 EUR,
Lenovo,Vibe X3,GSM / HSPA / LTE,"2015, November. Released 2015, December",Discontinued,153.6 x 76.5 x 9.2 mm (6.05 x 3.01 x 0.36 in),-,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,microSDXC (uses shared SIM slot),16GB 2GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,No, ,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","Fingerprint (rear-mounted), accelerometer, proximity, compass",About 320 EUR,
Lenovo,A3690,GSM / HSPA / LTE,"2015, October. Released 2015, October",Discontinued,141.2 x 71.2 x 8.8 mm (5.56 x 2.80 x 0.35 in),140 g (4.94 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1 (Lollipop),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),8GB 1GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 a/b/g/n, hotspot","Accelerometer, proximity",About 110 EUR,
Lenovo,Yoga Tab 3 Pro,GSM / HSPA / LTE,"2015, December","Available. Released 2016, Q1",246.9 x 179.1 x 4.7 mm (9.72 x 7.05 x 0.19 in),666.8 g (1.47 lb),Micro-SIM,"microUSB 2.0, USB On-The-Go","10.1 inches, 295.8 cm2 (~66.9% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~299 ppi density)",Android 6.0 (Marshmallow),IntelÂ® Atom x5-Z8500,Quad-core 2.4 GHz, ,microSDXC (dedicated slot),64GB 4GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,No,Fast charging 24W,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Accelerometer, compass",About 380 EUR,
Lenovo,Yoga Tab 3 8.0,No cellular connectivity,"2015, October. Released 2015, October",Discontinued,209.8 x 145.8 x 7 mm (8.26 x 5.74 x 0.28 in),467.2 g (1.03 lb),No,microUSB 2.0,"8.0 inches, 185.6 cm2 (~60.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDXC (dedicated slot),16GB 1GB RAM,Yes,"4.0, A2DP",,No,No, ,Wi-Fi 802.11 b/g/n,Accelerometer,About 160 EUR,
Lenovo,A1000,GSM / HSPA,"2015, September 01. Released 2015, September 01",Discontinued,124.5 x 64 x 10.6 mm (4.90 x 2.52 x 0.42 in),132 g (4.66 oz),"Dual SIM (Mini-SIM, dual stand-by)",microUSB 2.0,"4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 5.0 (Lollipop),Spreadtrum SC7731,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,Yes,"2.1, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,About 60 EUR,
Lenovo,Phab,GSM / HSPA / LTE,"2016, June. Released 2016, June",Discontinued,175 x 89.5 x 9.6 mm (6.89 x 3.52 x 0.38 in),225 g (7.94 oz),"Hybrid Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"6.4 inches, 112.9 cm2 (~72.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~229 ppi density)",Android 6.0 (Marshmallow),Mediatek MT8735,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),32GB 3GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 a/b/g/n, hotspot","Accelerometer, gyro, proximity, compass",About 230 EUR,
Lenovo,Phab Plus,GSM / HSPA / LTE,"2015, September. Released 2015, October",Discontinued,186.6 x 96.6 x 7.6 mm (7.35 x 3.80 x 0.30 in),229 g (8.08 oz),"Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",microUSB 2.0,"6.8 inches, 127.5 cm2 (~70.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~324 ppi density)",Android 5.0 (Lollipop),Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (uses shared SIM slot),32GB 2GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,FM radio, ,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","Accelerometer, proximity, compass",About 250 EUR,
Lenovo,Vibe P1,GSM / HSPA / LTE,"2016, February. Released 2016, February",Discontinued,152.9 x 75.6 x 9.9 mm (6.02 x 2.98 x 0.39 in),189 g (6.67 oz),"Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.5 inches, 83.4 cm2 (~72.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8939v2 Snapdragon 616 (28 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),32GB 3GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,FM radio,"Fast charging 18W
Quick Charge 2.0","Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",About 260 EUR,
Lenovo,A6010 Plus,GSM / HSPA / LTE,"2015, September. Released 2015, October",Discontinued,141 x 70 x 8.2 mm (5.55 x 2.76 x 0.32 in),128 g (4.52 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 160 EUR,
Lenovo,A6010,GSM / HSPA / LTE,"2015, September. Released 2015, October",Discontinued,141 x 70 x 8.2 mm (5.55 x 2.76 x 0.32 in),128 g (4.52 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 160 EUR,
Lenovo,Vibe P1m,GSM / HSPA / LTE,"2015, September. Released 2015, October",Discontinued,141 x 71.8 x 9.3 mm (5.55 x 2.83 x 0.37 in),148 g (5.22 oz),"Dual SIM (Micro-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1 (Lollipop),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),16GB 2GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS",No,FM radio,Fast charging 15W,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",About 110 EUR,
Lenovo,Vibe S1,GSM / HSPA / LTE,"2016, January. Released 2016, May",Discontinued,145 x 71 x 8.6 mm (5.71 x 2.80 x 0.34 in),129 g (4.55 oz),"Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 5.1 (Lollipop),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T760MP2,microSDXC,16GB 2GB RAM,Yes,"4.0, A2DP, LE","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity, compass",About 210 EUR,
Lenovo,ZUK Z1,GSM / CDMA / HSPA / LTE,"2015, August. Released 2015, September",Discontinued,155.7 x 77.3 x 8.9 mm (6.13 x 3.04 x 0.35 in),175 g (6.17 oz),"Dual SIM (Nano-SIM, dual stand-by)",USB Type-C 3.0,"5.5 inches, 83.4 cm2 (~69.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,No,64GB 3GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,Fast charging 18W,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",About 320 EUR,
Lenovo,A2010,GSM / HSPA / LTE,"2015, August. Released 2015, September",Discontinued,131.5 x 66.5 x 9.9 mm (5.18 x 2.62 x 0.39 in),137 g (4.83 oz),Dual SIM,microUSB 2.0,"4.5 inches, 55.8 cm2 (~63.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 5.1 (Lollipop),Mediatek MT6735M (28 nm),Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,microSDHC (dedicated slot),8GB 1GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, hotspot",Accelerometer,About 70 EUR,
Lenovo,A616,GSM / HSPA / LTE,2015. Released 2015,Discontinued,149.9 x 77.1 x 9.2 mm (5.90 x 3.04 x 0.36 in),174 g (6.14 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.5 inches, 83.4 cm2 (~72.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~178 ppi density)",Android 4.4 (KitKat),Mediatek MT6732M (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T760MP2,microSDHC (dedicated slot),4GB 512MB RAM,Yes,"4.0, A2DP","Yes, with A-GPS",No,FM radio, ,Wi-Fi 802.11 b/g/n,"Accelerometer, proximity",About 50 EUR,
